id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres,profit,profit_rate
34,2016-09-02,The Light Between Oceans,20000000.0,12545979.0,22281732.0,2016,BV,13400000.0,2016,"[18, 10749]",29.887,tt2547584,133.0,"Drama,Romance",2281732.0,11.40866
51,2013-09-20,Battle of the Year,20000000.0,8888355.0,16723377.0,2013,SGem,7700000.0,2013,"[10402, 18]",5.858,tt1532958,110.0,"Drama,Music",-3276623.0,-16.383115
56,2014-12-12,Inherent Vice,20000000.0,8110975.0,14772346.0,2014,WB,6600000.0,2014,"[35, 10749, 80, 18, 9648]",14.244000000000002,tt1791528,148.0,"Comedy,Crime,Drama",-5227654.0,-26.138270000000002
58,2013-10-11,Machete Kills,20000000.0,8008161.0,18273009.0,2013,ORF,7000000.0,2013,"[28, 80, 53]",10.36,tt2002718,107.0,"Action,Crime,Sci-Fi",-1726991.0,-8.634955
65,2015-04-24,Little Boy,20000000.0,6485961.0,17769299.0,2015,ORF,,2015,"[35, 18, 10752]",5.805,tt1810683,106.0,"Drama,History,War",-2230701.0,-11.153505
67,2012-10-26,Chasing Mavericks,20000000.0,6002756.0,8300821.0,2012,Fox,600.0,2012,[18],6.546,tt1629757,116.0,"Biography,Drama,Sport",-11699179.0,-58.495895
68,2014-12-31,A Most Violent Year,20000000.0,5749134.0,8846875.0,2014,A24,6300000.0,2014,"[80, 18, 53]",12.271,tt2937898,125.0,"Crime,Drama,Thriller",-11153125.0,-55.765625
69,2011-11-23,A Dangerous Method,20000000.0,5702083.0,14807531.0,2011,SPC,21800000.0,2011,"[18, 53]",10.352,tt1571222,99.0,"Biography,Drama,Romance",-5192469.0,-25.962345
74,2016-08-26,Hands of Stone,20000000.0,4712792.0,5031975.0,2016,Wein.,,2016,[18],8.17,tt1781827,111.0,"Action,Biography,Drama",-14968025.0,-74.840125
78,2012-09-07,The Cold Light of Day,20000000.0,3763583.0,25361206.0,2012,LG/S,13100000.0,2012,"[28, 53, 9648]",8.974,tt1366365,93.0,"Action,Thriller",5361206.0,26.806029999999996
81,2018-10-26,Suspiria,20000000.0,2483472.0,7034615.0,2018,Amazon,5400000.0,2018,"[27, 14]",16.925,tt1034415,152.0,"Fantasy,Horror,Mystery",-12965385.0,-64.826925
90,2011-04-29,Dylan Dog: Dead of Night,20000000.0,1186538.0,6093725.0,2011,OMNI/FSR,3400000.0,2011,"[28, 35, 27, 9648, 878, 53]",7.507999999999999,tt1013860,107.0,"Action,Comedy,Crime",-13906275.0,-69.531375
97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,2015,Uni.,2800000.0,2015,"[18, 10749]",6.471,tt3707106,122.0,"Drama,Romance",-16272254.0,-81.36126999999999
97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,2015,Uni.,2800000.0,2015,"[18, 10749]",6.471,tt4301034,80.0,Drama,-16272254.0,-81.36126999999999
6,2015-10-30,Regression,20000000.0,55039.0,15824374.0,2015,W/Dim.,17600000.0,2016,"[27, 9648, 53, 80]",10.713,tt3319920,106.0,"Crime,Horror,Mystery",-4175626.0,-20.87813
19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,2017,FoxS,131400000.0,2017,"[18, 14, 10749]",22.025,tt5580390,123.0,"Adventure,Drama,Fantasy",176290794.0,904.0553538461538
23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,2011,LGF,,2011,"[18, 28, 53, 80, 10752]",7.505,tt1270262,109.0,"Biography,Drama,Thriller",-13134354.0,-68.76625130890052
27,2011-06-24,Bad Teacher,19000000.0,100292856.0,215448997.0,2011,Sony,115900000.0,2011,[35],13.549,tt1284575,92.0,"Comedy,Romance",196448997.0,1033.942089473684
28,2016-08-12,Sausage Party,19000000.0,97670358.0,141344255.0,2016,Sony,43000000.0,2016,"[12, 16, 35, 14]",15.232,tt1700841,89.0,"Adventure,Animation,Comedy",122344255.0,643.9171315789474
41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,2013,Fox,55100000.0,2013,[18],9.034,tt0816442,131.0,"Drama,War",57086711.0,300.4563736842105
48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,2011,Rela.,,2011,"[35, 18, 10749]",11.321,tt0810922,97.0,"Comedy,Drama,Romance",-11423396.0,-60.12313684210526
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Fox,,2012,[18],6.14,tt1870529,121.0,Drama,-13254497.0,-69.76051052631578
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Fox,,2012,[18],6.14,tt3779570,114.0,Sport,-13254497.0,-69.76051052631578
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Uni.,120500000.0,2014,[35],14.979,tt2004420,97.0,Comedy,252944428.0,1405.2468222222221
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Uni.,120500000.0,2014,[35],14.979,tt3638264,22.0,"Documentary,Drama",252944428.0,1405.2468222222221
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Uni.,120500000.0,2014,[35],14.979,tt9386300,74.0,Documentary,252944428.0,1405.2468222222221
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Uni.,120500000.0,2014,[35],14.979,tt9392532,90.0,"Comedy,Drama",252944428.0,1405.2468222222221
77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,2016,Uni.,29200000.0,2016,"[10749, 35, 10751]",6.714,tt3760922,94.0,"Comedy,Romance",74096558.0,411.6475444444444
78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,2015,SGem,3200000.0,2015,"[18, 53]",6.727,tt3862750,100.0,"Crime,Drama,Horror",42278166.0,234.8787
80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,2011,Fox,19700000.0,2011,"[10751, 35]",8.961,tt1650043,99.0,"Comedy,Family",55695194.0,309.41774444444445
83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,2011,TriS,3200000.0,2011,"[10751, 28, 18]",8.459,tt1596346,112.0,"Biography,Drama,Family",29158652.0,161.9925111111111
85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,2018,LG/S,4200000.0,2018,[35],10.836,tt7334528,103.0,"Comedy,Sport",28527161.0,158.4842277777778
90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,2013,SPC,64099999.0,2013,"[35, 18]",10.443,tt2334873,98.0,Drama,84912961.0,471.7386722222222
95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,2015,TriS,14500000.0,2015,"[35, 18, 10402]",8.247,tt3623726,101.0,"Comedy,Drama,Music",23166033.0,128.70018333333334
98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,2015,LGF,16100000.0,2015,"[35, 10751, 18]",8.261000000000001,tt2279339,107.0,"Comedy,Fantasy,Romance",24227490.0,134.59716666666665
9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,2016,LGF,,2016,"[12, 16, 35, 10751]",9.325,tt1594972,90.0,"Adventure,Animation,Comedy",12535660.0,69.64255555555555
11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,2013,ORF,19800000.0,2013,"[18, 36]",8.023,tt2357129,128.0,"Biography,Drama",25402515.0,141.12508333333332
14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,2014,CE,10200000.0,2014,"[35, 18, 10749]",8.235,tt2465146,94.0,"Comedy,Drama,Romance",-79987.0,-0.4443722222222222
19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,2014,Par.,6900000.0,2014,[18],9.258,tt1967545,111.0,"Drama,Romance",-3810190.0,-21.16772222222222
33,2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,2014,Wein.,17900000.0,2014,"[18, 36]",9.582,tt2058107,116.0,"Biography,Drama,Romance",5910210.0,32.8345
35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,2016,WB,2500000.0,2016,"[12, 18, 878]",8.652999999999999,tt2649554,112.0,"Action,Drama,Mystery",-10319750.0,-57.331944444444446
36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,2016,EC,5600000.0,2016,"[18, 53]",12.215,tt4540710,132.0,"Drama,Thriller",-10280370.0,-57.11316666666667
51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,KE,,2014,"[27, 28]",8.627,tt1403241,91.0,"Action,Fantasy,Horror",-17905047.0,-99.47248333333333
51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,KE,,2014,"[27, 28]",8.627,tt4623856,109.0,"Drama,Sport",-17905047.0,-99.47248333333333
63,2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,2013,FoxS,436000.0,2013,"[18, 10402]",1.779,tt1425922,93.0,"Drama,Family,Music",-10214865.0,-58.37065714285714
66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,2018,Par.,152900000.0,2018,"[18, 27, 53, 878]",29.154,tt6347308,80.0,Documentary,317522294.0,1867.7782
66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,2018,Par.,152900000.0,2018,"[18, 27, 53, 878]",29.154,tt6644200,90.0,"Drama,Horror,Sci-Fi",317522294.0,1867.7782
73,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,2013,Uni.,2300000.0,2013,[35],8.581,tt2083355,123.0,"Comedy,Drama",55835710.0,328.44535294117645
75,2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,2012,Uni.,50300000.0,2012,"[35, 10402, 10749]",13.886,tt1981677,112.0,"Comedy,Music,Romance",99044347.0,582.613805882353
80,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,2015,BV,1200000.0,2015,[18],8.197000000000001,tt2097298,129.0,"Biography,Drama,Sport",28707924.0,168.87014117647058
81,2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,2016,Uni.,422000.0,2016,"[35, 18]",6.532,tt4649416,111.0,"Comedy,Drama",25493506.0,149.96179999999998
87,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,2011,CBS,15300000.0,2011,"[18, 14, 10749, 878]",10.136,tt1152398,86.0,"Drama,Fantasy,Romance",21028230.0,123.6954705882353
4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,WB,4700000.0,2012,"[27, 53]",7.713999999999999,tt1433822,83.0,"Horror,Thriller",-6362719.0,-37.42775882352941
4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,WB,4700000.0,2012,"[27, 53]",7.713999999999999,tt6559390,144.0,Drama,-6362719.0,-37.42775882352941
10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,2016,RAtt.,4300000.0,2016,"[18, 36]",9.417,tt1703957,104.0,"Biography,Drama",-9734717.0,-57.26304117647059
10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,2016,RAtt.,4300000.0,2016,"[18, 36]",9.417,tt7722258,165.0,"Action,Thriller",-9734717.0,-57.26304117647059
12,2015-06-26,Escobar: Paradise Lost,17000000.0,195792.0,3917679.0,2015,RTWC,3600000.0,2015,"[53, 10749]",15.924,tt2515030,120.0,"Crime,Drama,History",-13082321.0,-76.9548294117647
17,2016-03-11,The Young Messiah,16800000.0,6469813.0,7313697.0,2016,Focus,,2016,[18],5.5310000000000015,tt1002563,111.0,"Drama,Fantasy",-9486303.0,-56.46608928571428
33,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,2012,Focus,22800000.0,2012,"[35, 18, 10749]",14.086,tt1748122,94.0,"Adventure,Comedy,Drama",52848446.0,330.3027875
34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,2011,Wein.,88800000.0,2011,"[18, 35, 10749]",10.155,tt1655442,100.0,"Comedy,Drama,Romance",112256712.0,701.6044499999999
34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,2011,Wein.,88800000.0,2011,"[18, 35, 10749]",10.155,tt1825978,100.0,Thriller,112256712.0,701.6044499999999
34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,2011,Wein.,88800000.0,2011,"[18, 35, 10749]",10.155,tt6684818,53.0,Mystery,112256712.0,701.6044499999999
39,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,2011,SGem,3200000.0,2011,"[53, 18, 27]",8.134,tt1265990,91.0,"Drama,Thriller",36545707.0,228.41066875
60,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,2012,BV,,2012,[18],9.078,tt1716777,114.0,"Comedy,Drama",-3382528.0,-21.140800000000002
60,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,2012,BV,,2012,[18],9.078,tt1758741,55.0,Drama,-3382528.0,-21.140800000000002
65,2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0,2016,ORF,,2016,[18],8.258,tt1620935,117.0,"Biography,Drama,Sport",-9396074.0,-58.725462500000006
70,2014-11-14,The Homesman,16000000.0,2429989.0,8217571.0,2014,Saban,,2014,"[37, 18]",8.232000000000001,tt2398231,122.0,"Drama,Western",-7782429.0,-48.64018125
71,2013-04-05,Trance,16000000.0,2322593.0,22594052.0,2013,FoxS,21900000.0,2013,"[53, 80, 18, 9648]",9.571,tt1111235,83.0,Horror,6594052.0,41.212824999999995
71,2013-04-05,Trance,16000000.0,2322593.0,22594052.0,2013,FoxS,21900000.0,2013,"[53, 80, 18, 9648]",9.571,tt1924429,101.0,"Crime,Drama,Mystery",6594052.0,41.212824999999995
72,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,2014,Wein.,3800000.0,2014,"[18, 10749]",8.145,tt1951181,120.0,"Drama,Romance",-8414989.0,-52.59368125
72,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,2014,Wein.,3800000.0,2014,"[18, 10749]",8.145,tt4666530,47.0,Documentary,-8414989.0,-52.59368125
72,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,2014,Wein.,3800000.0,2014,"[18, 10749]",8.145,tt6594436,65.0,Drama,-8414989.0,-52.59368125
83,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,2018,STX,33000000.0,2018,"[10749, 35]",16.322,tt2126357,103.0,"Comedy,Drama,Romance",47588854.0,303.11371974522297
2,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,2017,WB (NL),204400000.0,2017,"[27, 9648, 53]",21.245,tt5140878,109.0,"Horror,Mystery,Thriller",290384865.0,1935.8990999999999
6,2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0,2014,Wein.,142400000.0,2014,"[36, 18, 53, 10752]",33.078,tt2084970,114.0,"Biography,Drama,Thriller",212740463.0,1418.2697533333335
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,Uni.,74800000.0,2013,[27],11.983,tt1805319,50.0,Drama,133095566.0,887.3037733333333
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,Uni.,74800000.0,2013,[27],11.983,tt1868050,71.0,Drama,133095566.0,887.3037733333333
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,Uni.,74800000.0,2013,[27],11.983,tt2023587,100.0,"Horror,Thriller",133095566.0,887.3037733333333
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,Uni.,74800000.0,2013,[27],11.983,tt3843072,110.0,Drama,133095566.0,887.3037733333333
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,Uni.,74800000.0,2013,[27],11.983,tt5437970,90.0,Drama,133095566.0,887.3037733333333
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,Uni.,74800000.0,2013,[27],11.983,tt7514806,89.0,Documentary,133095566.0,887.3037733333333
18,2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0,2012,CBS,73400000.0,2012,"[18, 27, 53]",12.781,tt1596365,95.0,"Drama,Fantasy,Horror",113955898.0,759.7059866666667
21,2018-08-10,BlacKkKlansman,15000000.0,49275340.0,93017335.0,2018,Focus,44000000.0,2018,"[80, 18]",25.101,tt7349662,135.0,"Biography,Crime,Drama",78017335.0,520.1155666666667
26,2013-02-22,Snitch,15000000.0,42930462.0,57907734.0,2013,LG/S,,2013,[],0.6,tt0882977,112.0,"Action,Drama,Thriller",42907734.0,286.05156
28,2015-12-04,Krampus,15000000.0,42725475.0,61788393.0,2015,Uni.,18800000.0,2015,"[27, 35, 14]",9.417,tt3850590,98.0,"Comedy,Fantasy,Horror",46788393.0,311.92262
29,2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0,2012,ORF,7100000.0,2012,"[80, 18, 53]",13.152,tt1855199,109.0,"Action,Crime,Drama",42586606.0,283.91070666666667
35,2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0,2014,Focus,87800000.0,2014,"[18, 10749]",13.866,tt2980516,123.0,"Biography,Drama,Romance",108327692.0,722.1846133333333
39,2018-11-23,The Favourite,15000000.0,34366783.0,94113929.0,2018,FoxS,61600000.0,2018,"[18, 36, 35]",28.651,tt5083738,119.0,"Biography,Drama,History",79113929.0,527.4261933333333
50,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,2014,TriS,,2014,[18],6.08,tt2247476,115.0,"Drama,Family,Sport",15138912.0,100.92608000000001
57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,2017,ORF,,2017,"[35, 18, 10749]",10.478,tt2121286,104.0,Drama,22336874.0,148.91249333333334
57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,2017,ORF,,2017,"[35, 18, 10749]",10.478,tt5719700,97.0,"Comedy,Drama,Romance",22336874.0,148.91249333333334
61,2014-08-27,The November Man,15000000.0,25018119.0,34820335.0,2014,Rela.,7500000.0,2014,"[80, 28, 53]",17.747,tt2402157,108.0,"Action,Crime,Thriller",19820335.0,132.13556666666665
67,2013-03-29,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,2013,Focus,14100000.0,2013,"[18, 80]",12.96,tt1817273,140.0,"Crime,Drama,Thriller",32011449.0,213.40966
70,2016-04-29,Keanu,15000000.0,20591853.0,20688141.0,2016,WB (NL),,2016,"[28, 35]",8.952,tt4139124,100.0,"Action,Comedy,Crime",5688141.0,37.920939999999995
76,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,2014,RAtt.,19000000.0,2014,[53],10.267,tt1972571,122.0,"Crime,Drama,Thriller",21068890.0,140.45926666666665
79,2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,2012,Uni.,4099999.0,2012,[28],15.457,tt1258972,95.0,Action,7018988.0,46.79325333333333
82,2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0,2012,Wein.,22900000.0,2012,"[80, 53]",11.298,tt1764234,97.0,"Crime,Thriller",24238443.0,161.58962
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,Focus,45500000.0,2011,"[18, 10749]",10.308,tt1563738,107.0,"Drama,Romance",44168692.0,294.45794666666666
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,Focus,45500000.0,2011,"[18, 10749]",10.308,tt1616203,93.0,"Drama,Romance,Sci-Fi",44168692.0,294.45794666666666
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,Focus,45500000.0,2011,"[18, 10749]",10.308,tt4051858,90.0,Family,44168692.0,294.45794666666666
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,Focus,45500000.0,2011,"[18, 10749]",10.308,tt6168298,135.0,"Drama,Romance",44168692.0,294.45794666666666
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,Focus,45500000.0,2011,"[18, 10749]",10.308,tt6214734,118.0,"Drama,Fantasy",44168692.0,294.45794666666666
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,Focus,45500000.0,2011,"[18, 10749]",10.308,tt8274146,99.0,Drama,44168692.0,294.45794666666666
90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,2017,Wein.,11300000.0,2017,"[18, 36]",12.349,tt2262282,108.0,"Comedy,Sci-Fi",9403192.0,62.68794666666667
90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,2017,Wein.,11300000.0,2017,"[18, 36]",12.349,tt4276820,115.0,"Biography,Drama,History",9403192.0,62.68794666666667
6,2016-09-23,Queen of Katwe,15000000.0,8874389.0,10055481.0,2016,BV,1500000.0,2016,[18],7.564,tt4341582,124.0,"Biography,Drama,Sport",-4944519.0,-32.96346
15,2018-06-08,Hotel Artemis,15000000.0,6708137.0,12758799.0,2018,Global Road,6000000.0,2018,"[53, 878, 28]",14.585,tt5834262,94.0,"Action,Drama,Sci-Fi",-2241201.0,-14.94134
25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,2015,Par.,12400000.0,2015,"[35, 27]",10.451,tt1727776,93.0,"Action,Comedy,Horror",554855.0,3.6990333333333334
30,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3503761.0,2016,Rela.,,2016,"[18, 27, 53]",6.324,tt2364897,85.0,"Drama,Horror,Thriller",-11496239.0,-76.64159333333333
42,2013-04-26,The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,2013,IFC,,2013,[53],7.46,tt2032557,130.0,"Drama,Thriller",-14471269.0,-96.47512666666667
51,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,2011,Anch.,,2011,"[18, 53, 80]",7.586,tt1535612,90.0,"Action,Crime,Drama",-13851422.0,-92.34281333333332
54,2013-12-06,Khumba,15000000.0,0.0,20898221.0,2013,MNE,27200000.0,2013,"[16, 12, 10751]",9.597,tt1487931,85.0,"Adventure,Animation,Family",5898221.0,39.32147333333334
66,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,2015,WB,56500000.0,2015,"[35, 18]",8.681000000000001,tt2268016,115.0,"Comedy,Drama,Music",109160597.0,752.8317034482758
81,2012-08-31,The Possession,14000000.0,49130588.0,82925064.0,2012,LGF,36300000.0,2012,"[27, 53]",8.978,tt0431021,92.0,"Horror,Mystery,Thriller",68925064.0,492.32188571428577
90,2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0,2012,Wein.,84900000.0,2011,"[36, 18]",8.987,tt1007029,105.0,"Biography,Drama",101592104.0,725.6578857142857
7,2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12826644.0,2015,Par.,767000.0,2015,[35],8.052999999999999,tt2637294,93.0,"Comedy,Mystery,Sci-Fi",-1173356.0,-8.381114285714286
10,2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0,2012,Par.,2000000.0,2012,[35],7.072,tt1663143,86.0,"Adventure,Comedy",-2833385.0,-20.238464285714286
16,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,2015,Focus,11300000.0,2015,"[18, 36]",7.763,tt3077214,106.0,"Biography,Drama,History",20044909.0,143.1779214285714
18,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,2014,SPC,18200000.0,2014,"[36, 18]",7.883999999999999,tt2473794,150.0,"Biography,Drama,History",11187026.0,79.90732857142856
27,2011-09-30,Margaret,14000000.0,47185.0,623292.0,2011,FoxS,,2011,[18],8.747,tt0466893,150.0,Drama,-13376708.0,-95.54791428571428
36,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,2012,CBS,4400000.0,2012,"[35, 80]",10.967,tt1931533,110.0,"Comedy,Crime",19535736.0,144.70915555555555
41,2011-04-01,The Last Godfather,13400000.0,164247.0,164247.0,2011,RAtt.,16600000.0,2011,"[28, 35, 53]",1.4,tt1584131,100.0,"Comedy,Crime,Romance",-13235753.0,-98.77427611940298
48,2011-02-11,Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0,2011,Par.,26000000.0,2011,"[99, 10402, 10751]",8.602,tt1702443,105.0,"Documentary,Music",86034125.0,661.8009615384615
49,2018-07-04,The First Purge,13000000.0,69488745.0,136617305.0,2018,Uni.,67500000.0,2018,"[28, 878, 53, 27]",28.44,tt6133466,98.0,"Action,Horror,Sci-Fi",123617305.0,950.9023461538461
50,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798736.0,2016,TriS,12200000.0,2016,[18],10.078,tt4257926,109.0,"Biography,Drama,Family",60798736.0,467.68258461538466
54,2016-06-24,The Shallows,13000000.0,55121623.0,118763442.0,2016,Sony,64000000.0,2016,"[27, 18, 53]",14.091,tt4052882,86.0,"Drama,Horror,Thriller",105763442.0,813.5649384615384
61,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0,2014,Wein.,10700000.0,2014,[35],16.379,tt2170593,102.0,"Comedy,Drama",41837234.0,321.82487692307694
62,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0,2014,Rela.,6400000.0,2014,"[10751, 12, 878]",7.189,tt2183034,91.0,"Adventure,Family,Sci-Fi",29174545.0,224.41957692307693
